#,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Änderung,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410
334,Referenz auf die der Technischen Ressource zugeordneten Steuerbaren Ressource,SG8,RFF,,00277,,,Soll [166] ∧ [699],"[166] Wenn vorhanden
[699] Hinweis: Es ist die ID der Steuerbare Ressource zu nennen über die die Technische Ressource gesteuert wird",,Referenz auf die der Technischen Ressource zugeordneten Steuerbaren Ressource,SG8,RFF,,00277,,,Soll [166] ∧ [699],"[166] Wenn vorhanden
[699] Hinweis: Es ist die ID der Steuerbare Ressource zu nennen über die die Technische Ressource gesteuert wird"
335,Referenz auf die der Technischen Ressource zugeordneten Steuerbaren Ressource,SG8,RFF,1153,00277,Z38,Steuerbare Ressource,X,,,Referenz auf die der Technischen Ressource zugeordneten Steuerbaren Ressource,SG8,RFF,1153,00277,Z38,Steuerbare Ressource,X,
336,Referenz auf die der Technischen Ressource zugeordneten Steuerbaren Ressource,SG8,RFF,1154,00277,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,,Referenz auf die der Technischen Ressource zugeordneten Steuerbaren Ressource,SG8,RFF,1154,00277,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID
337,Referenz auf die der Technischen Ressource zugeordneten Netzlokation,SG8,RFF,,00278,,,Soll [166] ∧ [700],"[166] Wenn vorhanden
[700] Hinweis: Es ist die ID der Netzlokation zu nennen über die die Technische Ressource gesteuert wird",,Referenz auf die der Technischen Ressource zugeordneten Netzlokation,SG8,RFF,,00278,,,Soll [166] ∧ [700],"[166] Wenn vorhanden
[700] Hinweis: Es ist die ID der Netzlokation zu nennen über die die Technische Ressource gesteuert wird"
338,Referenz auf die der Technischen Ressource zugeordneten Netzlokation,SG8,RFF,1153,00278,Z32,Netzlokation,X,,,Referenz auf die der Technischen Ressource zugeordneten Netzlokation,SG8,RFF,1153,00278,Z32,Netzlokation,X,
339,Referenz auf die der Technischen Ressource zugeordneten Netzlokation,SG8,RFF,1154,00278,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID,,Referenz auf die der Technischen Ressource zugeordneten Netzlokation,SG8,RFF,1154,00278,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID
340,Nennleistung (Aufnahme),SG9,,,,,,Muss [448],[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden,,Nennleistung (Aufnahme),SG9,,,,,,Muss [448],[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden
341,Nennleistung (Aufnahme),SG9,QTY,,00279,,,Muss,,,Nennleistung (Aufnahme),SG9,QTY,,00279,,,Muss,
342,Nennleistung (Aufnahme),SG9,QTY,6063,00279,Z43,Nennleistung (Aufnahme),X,,,Nennleistung (Aufnahme),SG9,QTY,6063,00279,Z43,Nennleistung (Aufnahme),X,
343,Nennleistung (Aufnahme),SG9,QTY,6060,00279,,Menge,X,,,Nennleistung (Aufnahme),SG9,QTY,6060,00279,,Menge,X,
344,Nennleistung (Aufnahme),SG9,QTY,6411,00279,KWT,Kilowatt,X,,,Nennleistung (Aufnahme),SG9,QTY,6411,00279,KWT,Kilowatt,X,
345,Nennleistung (Abgabe),SG9,,,,,,Muss [447] ⊻ [448],"[447] Wenn in derselben SG8 das CCI+Z50 (Stromerzeugungsart) vorhanden
[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden",,Nennleistung (Abgabe),SG9,,,,,,Muss [447] ⊻ [448],"[447] Wenn in derselben SG8 das CCI+Z50 (Stromerzeugungsart) vorhanden
[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden"
346,Nennleistung (Abgabe),SG9,QTY,,00280,,,Muss,,,Nennleistung (Abgabe),SG9,QTY,,00280,,,Muss,
347,Nennleistung (Abgabe),SG9,QTY,6063,00280,Z44,Nennleistung (Abgabe),X,,,Nennleistung (Abgabe),SG9,QTY,6063,00280,Z44,Nennleistung (Abgabe),X,
348,Nennleistung (Abgabe),SG9,QTY,6060,00280,,Menge,X,,,Nennleistung (Abgabe),SG9,QTY,6060,00280,,Menge,X,
349,Nennleistung (Abgabe),SG9,QTY,6411,00280,KWT,Kilowatt,X,,,Nennleistung (Abgabe),SG9,QTY,6411,00280,KWT,Kilowatt,X,
350,Speicherkapazität,SG9,,,,,,Muss [448],[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden,,Speicherkapazität,SG9,,,,,,Muss [448],[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden
351,Speicherkapazität,SG9,QTY,,00281,,,Muss,,,Speicherkapazität,SG9,QTY,,00281,,,Muss,
352,Speicherkapazität,SG9,QTY,6063,00281,Z42,Speicherkapazität,X,,,Speicherkapazität,SG9,QTY,6063,00281,Z42,Speicherkapazität,X,
353,Speicherkapazität,SG9,QTY,6060,00281,,Menge,X,,,Speicherkapazität,SG9,QTY,6060,00281,,Menge,X,
354,Speicherkapazität,SG9,QTY,6411,00281,KWH,Kilowattstunde,X,,,Speicherkapazität,SG9,QTY,6411,00281,KWH,Kilowattstunde,X,
355,Art und Nutzung der Technischen Ressource,SG10,,,,,,Muss,,,Art und Nutzung der Technischen Ressource,SG10,,,,,,Muss,
356,Art und Nutzung der Technischen Ressource,SG10,CCI,,00282,,,Muss,,,Art und Nutzung der Technischen Ressource,SG10,CCI,,00282,,,Muss,
357,Art und Nutzung der Technischen Ressource,SG10,CCI,7059,00282,,,Z17 Z50 Z56,,,Art und Nutzung der Technischen Ressource,SG10,CCI,7059,00282,,,Z17 Z50 Z56,
358,Erzeugungsart,SG10,CAV,,00286,,,Muss [447],[447] Wenn in derselben SG8 das CCI+Z50 (Stromerzeugungsart) vorhanden,,Erzeugungsart,SG10,CAV,,00286,,,Muss [447],[447] Wenn in derselben SG8 das CCI+Z50 (Stromerzeugungsart) vorhanden
359,Erzeugungsart,SG10,CAV,7111,00286,ZF5,Solar,X,,,Erzeugungsart,SG10,CAV,7111,00286,ZF5,Solar,X,
360,Erzeugungsart,SG10,CAV,7111,,ZF6,Wind,X,,,Erzeugungsart,SG10,CAV,7111,,ZF6,Wind,X,
361,Erzeugungsart,SG10,CAV,7111,,ZG0,Gas,X,,,Erzeugungsart,SG10,CAV,7111,,ZG0,Gas,X,
362,Erzeugungsart,SG10,CAV,7111,,ZG1,Wasser,X,,,Erzeugungsart,SG10,CAV,7111,,ZG1,Wasser,X,
363,Erzeugungsart,SG10,CAV,7111,,ZG5,Sonstige Erzeugungsart,X,,,Erzeugungsart,SG10,CAV,7111,,ZG5,Sonstige Erzeugungsart,X,
364,Speicherart,SG10,CAV,,00287,,,Muss [448],[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden,,Speicherart,SG10,CAV,,00287,,,Muss [448],[448] Wenn in derselben SG8 das CCI+Z56 (Speicher) vorhanden
365,Speicherart,SG10,CAV,7111,00287,ZF7,Wasserstoffspeicher,X,,,Speicherart,SG10,CAV,7111,00287,ZF7,Wasserstoffspeicher,X,
366,Speicherart,SG10,CAV,7111,,ZF8,Pumpspeicher,X,,,Speicherart,SG10,CAV,7111,,ZF8,Pumpspeicher,X,
367,Speicherart,SG10,CAV,7111,,ZF9,Batteriespeicher,X,,,Speicherart,SG10,CAV,7111,,ZF9,Batteriespeicher,X,
368,Speicherart,SG10,CAV,7111,,ZG6,Sonstige Speicherart,X,,,Speicherart,SG10,CAV,7111,,ZG6,Sonstige Speicherart,X,
369,Daten der Steuerbaren Ressource,SG8,,,,,,Muss [205] ∧ [2358],"[205] Wenn SG5 LOC+Z19 (Steuerbare Ressource) vorhanden
[2358] Je SG5 LOC+Z19 (Steuerbare Ressource) ist genau einmal die Segmentgruppe anzugeben",,Daten der Steuerbaren Ressource,SG8,,,,,,Muss [205] ∧ [2358],"[205] Wenn SG5 LOC+Z19 (Steuerbare Ressource) vorhanden
[2358] Je SG5 LOC+Z19 (Steuerbare Ressource) ist genau einmal die Segmentgruppe anzugeben"
370,Daten der Steuerbaren Ressource,SG8,SEQ,,00293,,,Muss,,,Daten der Steuerbaren Ressource,SG8,SEQ,,00293,,,Muss,
371,Daten der Steuerbaren Ressource,SG8,SEQ,1229,00293,Ressource,,Z62,,,Daten der Steuerbaren Ressource,SG8,SEQ,1229,00293,Ressource,,Z62,
372,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,,00294,,,Muss,,,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,,00294,,,Muss,
373,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1153,00294,Z38,Steuerbare Ressource,X,,,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1153,00294,Z38,Steuerbare Ressource,X,
374,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1154,00294,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1154,00294,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID
375,Steuerkanal,SG10,,,,,,Muss,,,Steuerkanal,SG10,,,,,,Muss,
376,Steuerkanal,SG10,CCI,,00295,,,Muss,,,Steuerkanal,SG10,CCI,,00295,,,Muss,
377,Steuerkanal,SG10,CCI,7059,00295,,,Z49,,,Steuerkanal,SG10,CCI,7059,00295,,,Z49,
378,Leistungsbeschreibung des Steuerkanals,SG10,CAV,,00296,,,Muss,,,Leistungsbeschreibung des Steuerkanals,SG10,CAV,,00296,,,Muss,
379,Leistungsbeschreibung des Steuerkanals,SG10,CAV,7111,00296,ZF2,Leistungsbeschreibung des Steuerkanals,X,,,Leistungsbeschreibung des Steuerkanals,SG10,CAV,7111,00296,ZF2,Leistungsbeschreibung des Steuerkanals,X,
380,Leistungsbeschreibung des Steuerkanals,SG10,CAV,1131,00296,Z14,An/Aus,X,,,Leistungsbeschreibung des Steuerkanals,SG10,CAV,1131,00296,Z14,An/Aus,X,
381,Leistungsbeschreibung des Steuerkanals,SG10,CAV,1131,,Z15,Gestuft,X,,,Leistungsbeschreibung des Steuerkanals,SG10,CAV,1131,,Z15,Gestuft,X,
382,Zugeordnete Marktpartner,SG10,,,,,,Muss,,,Zugeordnete Marktpartner,SG10,,,,,,Muss,
383,Zugeordnete Marktpartner,SG10,CCI,,00297,,,Muss,,,Zugeordnete Marktpartner,SG10,CCI,,00297,,,Muss,
384,Zugeordnete Marktpartner,SG10,CCI,7037,00297,ZB3,Zugeordneter Marktpartner,X,,,Zugeordnete Marktpartner,SG10,CCI,7037,00297,ZB3,Zugeordneter Marktpartner,X,
385,Messstellenbetreiber,SG10,CAV,,00298,,,Muss,,,Messstellenbetreiber,SG10,CAV,,00298,,,Muss,
386,Messstellenbetreiber,SG10,CAV,7111,00298,Z91,MSB,X,,,Messstellenbetreiber,SG10,CAV,7111,00298,Z91,MSB,X,
387,Messstellenbetreiber,SG10,CAV,1131,00298,,MP-ID,X,,,Messstellenbetreiber,SG10,CAV,1131,00298,,MP-ID,X,
388,Messstellenbetreiber,SG10,CAV,7110,00298,Z39,Grundzuständiger Messstellenbetreiber,X,,,Messstellenbetreiber,SG10,CAV,7110,00298,Z39,Grundzuständiger Messstellenbetreiber,X,
389,Messstellenbetreiber,SG10,CAV,7110,,Z40,Wettbewerblicher Messstellenbetreiber,X,,,Messstellenbetreiber,SG10,CAV,7110,,Z40,Wettbewerblicher Messstellenbetreiber,X,
390,Messstellenbetreiber,SG10,CAV,7110,,Z41,Auffangmessstellenbetreib er,X,,,Messstellenbetreiber,SG10,CAV,7110,,Z41,Auffangmessstellenbetreib er,X,
391,Produkt-Daten der Steuerbaren Ressource,SG8,,,,,,Soll [166] ∧ [205],"[166] Wenn vorhanden
[205] Wenn SG5 LOC+Z19 (Steuerbare Ressource) vorhanden",,Produkt-Daten der Steuerbaren Ressource,SG8,,,,,,Soll [166] ∧ [205],"[166] Wenn vorhanden
[205] Wenn SG5 LOC+Z19 (Steuerbare Ressource) vorhanden"
392,Produkt-Daten der Steuerbaren Ressource,SG8,SEQ,,00299,,,Muss,,,Produkt-Daten der Steuerbaren Ressource,SG8,SEQ,,00299,,,Muss,
393,Produkt-Daten der Steuerbaren Ressource,SG8,SEQ,1229,00299,Steuerbaren Ressource,,Z61,,,Produkt-Daten der Steuerbaren Ressource,SG8,SEQ,1229,00299,Steuerbaren Ressource,,Z61,
394,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,,00300,,,Muss,,,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,,00300,,,Muss,
395,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1153,00300,Z38,Steuerbare Ressource,X,,,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1153,00300,Z38,Steuerbare Ressource,X,
396,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1154,00300,,ID einer Steuerbaren Ressource,X [961],[961] Format: SR-ID,,Referenz auf die ID der Steuerbaren Ressource,SG8,RFF,1154,00300,,ID einer Steuerbaren Ressource,X [961],[961] Format: SR-ID
397,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,,00301,,,Muss,,,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,,00301,,,Muss,
398,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,4347,00301,,,5,,,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,4347,00301,,,5,
399,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,7140,00301,,Konfigurationsprodukt-Code,X,,,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,7140,00301,,Konfigurationsprodukt-Code,X,
400,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,7143,00301,Z12,Konfigurationsprodukt,X,,,Produkt-Daten der Steuerbaren Ressource,SG8,PIA,7143,00301,Z12,Konfigurationsprodukt,X,
401,Zugeordnete Definition,SG10,,,,,,Muss,,,Zugeordnete Definition,SG10,,,,,,Muss,
402,Zugeordnete Definition,SG10,CCI,,00302,,,Muss,,,Zugeordnete Definition,SG10,CCI,,00302,,,Muss,
403,Zugeordnete Definition,SG10,CCI,7059,00302,Schaltzeitdefinition Leistungskurvendefinition,,Z52 Z53,,,Zugeordnete Definition,SG10,CCI,7059,00302,Schaltzeitdefinition Leistungskurvendefinition,,Z52 Z53,
404,Zugeordnete Definition,SG10,CCI,7037,00302,,Code der Definition,X,,,Zugeordnete Definition,SG10,CCI,7037,00302,,Code der Definition,X,
405,Auftraggebender Marktpartner,SG10,,,,,,Muss,,,Auftraggebender Marktpartner,SG10,,,,,,Muss,
406,Auftraggebender Marktpartner,SG10,CCI,,00303,,,Muss,,,Auftraggebender Marktpartner,SG10,CCI,,00303,,,Muss,
407,Auftraggebender Marktpartner,SG10,CCI,7037,00303,ZB3,Zugeordneter Marktpartner,X,,,Auftraggebender Marktpartner,SG10,CCI,7037,00303,ZB3,Zugeordneter Marktpartner,X,
408,Auftraggebender Marktpartner,SG10,CAV,,00304,,,Muss,,,Auftraggebender Marktpartner,SG10,CAV,,00304,,,Muss,
409,Auftraggebender Marktpartner,SG10,CAV,7111,00304,Z88,NB,X,,,Auftraggebender Marktpartner,SG10,CAV,7111,00304,Z88,NB,X,
410,Auftraggebender Marktpartner,SG10,CAV,7111,,Z89,LF,X,,,Auftraggebender Marktpartner,SG10,CAV,7111,,Z89,LF,X,
411,Auftraggebender Marktpartner,SG10,CAV,1131,00304,,MP-ID,X,,,Auftraggebender Marktpartner,SG10,CAV,1131,00304,,MP-ID,X,
412,Produkt-Daten für Marktrolle relevant,SG10,,,,,,Muss,,,Produkt-Daten für Marktrolle relevant,SG10,,,,,,Muss,
413,Produkt-Daten für Marktrolle relevant,SG10,CCI,,00305,,,Muss,,,Produkt-Daten für Marktrolle relevant,SG10,CCI,,00305,,,Muss,
414,Produkt-Daten für Marktrolle relevant,SG10,CCI,7037,00305,ZA7,LF,X,,,Produkt-Daten für Marktrolle relevant,SG10,CCI,7037,00305,ZA7,LF,X,
415,Daten der Messlokation,SG8,,,,,,Muss [2284],[2284] Für jede Messlokations-ID im SG5 LOC+Z17 (Messlokation) DE3225 genau einmal anzugeben,,Daten der Messlokation,SG8,,,,,,Muss [2284],[2284] Für jede Messlokations-ID im SG5 LOC+Z17 (Messlokation) DE3225 genau einmal anzugeben
416,Daten der Messlokation,SG8,SEQ,,00306,,,Muss,,,Daten der Messlokation,SG8,SEQ,,00306,,,Muss,
417,Daten der Messlokation,SG8,SEQ,1229,00306,,,Z18,,,Daten der Messlokation,SG8,SEQ,1229,00306,,,Z18,
418,Referenz auf die ID der Messlokation,SG8,RFF,,00307,,,Muss,,,Referenz auf die ID der Messlokation,SG8,RFF,,00307,,,Muss,
419,Referenz auf die ID der Messlokation,SG8,RFF,1153,00307,Z19,Messlokation,X,,,Referenz auf die ID der Messlokation,SG8,RFF,1153,00307,Z19,Messlokation,X,
420,Referenz auf die ID der Messlokation,SG8,RFF,1154,00307,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,,Referenz auf die ID der Messlokation,SG8,RFF,1154,00307,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung
421,Abrechnung des Messstellenbetriebs über NNE für kME,SG8,RFF,,00309,,,Muss [235],"[235] Wenn das RFF+Z19 (Messlokation) aus dieser SG8 auf das gleiche SG5 LOC+Z17 (Messlokation), wie ein RFF+Z19 (Messlokation) aus einer SG8 SEQ+Z03 (Zähleinrichtungsdaten), in dem SG10 CCI+++E13 CAV+MME (Zählertyp: mME) nicht vorhanden ist, referenziert",,Abrechnung des Messstellenbetriebs über NNE für kME,SG8,RFF,,00309,,,Muss [235],"[235] Wenn das RFF+Z19 (Messlokation) aus dieser SG8 auf das gleiche SG5 LOC+Z17 (Messlokation), wie ein RFF+Z19 (Messlokation) aus einer SG8 SEQ+Z03 (Zähleinrichtungsdaten), in dem SG10 CCI+++E13 CAV+MME (Zählertyp: mME) nicht vorhanden ist, referenziert"
422,Abrechnung des Messstellenbetriebs über NNE für kME,SG8,RFF,1153,00309,Z05,Abrechnung des Messstellenbetriebs über NNE für kME,X,,,Abrechnung des Messstellenbetriebs über NNE für kME,SG8,RFF,1153,00309,Z05,Abrechnung des Messstellenbetriebs über NNE für kME,X,
423,Abrechnung des Messstellenbetriebs über NNE für kME,SG8,RFF,1154,00309,,Abrechnung über NNE (Ja/Nein),X,,,Abrechnung des Messstellenbetriebs über NNE für kME,SG8,RFF,1154,00309,,Abrechnung über NNE (Ja/Nein),X,
424,Zugeordnete Marktpartner,SG10,,,,,,Muss,,,Zugeordnete Marktpartner,SG10,,,,,,Muss,
425,Zugeordnete Marktpartner,SG10,CCI,,00310,,,Muss,,,Zugeordnete Marktpartner,SG10,CCI,,00310,,,Muss,
426,Zugeordnete Marktpartner,SG10,CCI,7037,00310,ZB3,Zugeordneter Marktpartner,X,,,Zugeordnete Marktpartner,SG10,CCI,7037,00310,ZB3,Zugeordneter Marktpartner,X,
427,Messstellenbetreiber,SG10,CAV,,00311,,,Muss,,,Messstellenbetreiber,SG10,CAV,,00311,,,Muss,
428,Messstellenbetreiber,SG10,CAV,7111,00311,Z91,MSB,X,,,Messstellenbetreiber,SG10,CAV,7111,00311,Z91,MSB,X,
429,Messstellenbetreiber,SG10,CAV,1131,00311,,MP-ID,X,,,Messstellenbetreiber,SG10,CAV,1131,00311,,MP-ID,X,
430,Messstellenbetreiber,SG10,CAV,7110,00311,Z19,Auf vertraglicher Grundlage gegenüber Anschlussnutzer / Anschlussnehmer,X,,,Messstellenbetreiber,SG10,CAV,7110,00311,Z19,Auf vertraglicher Grundlage gegenüber Anschlussnutzer / Anschlussnehmer,X,
431,Messstellenbetreiber,SG10,CAV,7110,,Z20,In der Ausübung der Weiterverpflichtung durch den gMSB,X,,,Messstellenbetreiber,SG10,CAV,7110,,Z20,In der Ausübung der Weiterverpflichtung durch den gMSB,X,
432,Messstellenbetreiber,SG10,CAV,7110,00311,Z39,Grundzuständiger Messstellenbetreiber,X,,,Messstellenbetreiber,SG10,CAV,7110,00311,Z39,Grundzuständiger Messstellenbetreiber,X,
433,Messstellenbetreiber,SG10,CAV,7110,,Z40,Wettbewerblicher Messstellenbetreiber,X,,,Messstellenbetreiber,SG10,CAV,7110,,Z40,Wettbewerblicher Messstellenbetreiber,X,
434,Messstellenbetreiber,SG10,CAV,7110,,Z41,Auffangmessstellenbetreib er,X,,,Messstellenbetreiber,SG10,CAV,7110,,Z41,Auffangmessstellenbetreib er,X,
435,Grundzuständiger Messstellenbetreiber,SG10,CAV,,00312,,,Muss,,,Grundzuständiger Messstellenbetreiber,SG10,CAV,,00312,,,Muss,
436,Grundzuständiger Messstellenbetreiber,SG10,CAV,7111,00312,ZF0,gMSB,X,,,Grundzuständiger Messstellenbetreiber,SG10,CAV,7111,00312,ZF0,gMSB,X,
437,Grundzuständiger Messstellenbetreiber,SG10,CAV,1131,00312,,MP-ID,X,,,Grundzuständiger Messstellenbetreiber,SG10,CAV,1131,00312,,MP-ID,X,
438,Spannungsebene der Messlokation,SG10,,,,,,Muss,,,Spannungsebene der Messlokation,SG10,,,,,,Muss,
439,Spannungsebene der Messlokation,SG10,CCI,,00314,,,Muss,,,Spannungsebene der Messlokation,SG10,CCI,,00314,,,Muss,
440,Spannungsebene der Messlokation,SG10,CCI,7037,00314,E04,Spannungsebene der Messlokation,X,,,Spannungsebene der Messlokation,SG10,CCI,7037,00314,E04,Spannungsebene der Messlokation,X,
441,Spannungsebene der Messlokation,SG10,CAV,,00315,,,Muss,,,Spannungsebene der Messlokation,SG10,CAV,,00315,,,Muss,
442,Spannungsebene der Messlokation,SG10,CAV,7111,00315,E03,Höchstspannung,X,,,Spannungsebene der Messlokation,SG10,CAV,7111,00315,E03,Höchstspannung,X,
443,Spannungsebene der Messlokation,SG10,CAV,7111,,E04,Hochspannung,X,,,Spannungsebene der Messlokation,SG10,CAV,7111,,E04,Hochspannung,X,
444,Spannungsebene der Messlokation,SG10,CAV,7111,,E05,Mittelspannung,X,,,Spannungsebene der Messlokation,SG10,CAV,7111,,E05,Mittelspannung,X,
445,Spannungsebene der Messlokation,SG10,CAV,7111,,E06,Niederspannung,X,,,Spannungsebene der Messlokation,SG10,CAV,7111,,E06,Niederspannung,X,
446,Zähleinrichtungsdaten,SG8,,,,,,Muss [2309],[2309] Für jede ID im SG5 LOC+Z17 (Messlokation) DE3225 mindestens einmal anzugeben,,Zähleinrichtungsdaten,SG8,,,,,,Muss [2309],[2309] Für jede ID im SG5 LOC+Z17 (Messlokation) DE3225 mindestens einmal anzugeben
447,Zähleinrichtungsdaten,SG8,SEQ,,00326,,,Muss,,,Zähleinrichtungsdaten,SG8,SEQ,,00326,,,Muss,
448,Zähleinrichtungsdaten,SG8,SEQ,1229,00326,,,Z03,,,Zähleinrichtungsdaten,SG8,SEQ,1229,00326,,,Z03,
449,Referenz auf die ID einer Messlokation,SG8,RFF,,00327,,,Muss,,,Referenz auf die ID einer Messlokation,SG8,RFF,,00327,,,Muss,
450,Referenz auf die ID einer Messlokation,SG8,RFF,1153,00327,Z19,Messlokation,X,,,Referenz auf die ID einer Messlokation,SG8,RFF,1153,00327,Z19,Messlokation,X,
451,Referenz auf die ID einer Messlokation,SG8,RFF,1154,00327,,ID einer Messlokation,X [951],[951] Format: Zählpunktbezeichnung,,Referenz auf die ID einer Messlokation,SG8,RFF,1154,00327,,ID einer Messlokation,X [951],[951] Format: Zählpunktbezeichnung
452,Referenz auf das Smartmeter-Gateway,SG8,RFF,,00328,,,Soll [166] ∧ [215],"[166] Wenn vorhanden
[215] Wenn in derselben SG8 SEQ+Z03 (Zähleinrichtungsdaten) SG10 CCI+++E13 CAV+MME (Zählertyp: mME) vorhanden",,Referenz auf das Smartmeter-Gateway,SG8,RFF,,00328,,,Soll [166] ∧ [215],"[166] Wenn vorhanden
[215] Wenn in derselben SG8 SEQ+Z03 (Zähleinrichtungsdaten) SG10 CCI+++E13 CAV+MME (Zählertyp: mME) vorhanden"
453,Referenz auf das Smartmeter-Gateway,SG8,RFF,1153,00328,Z14,Smartmeter-Gateway,X,,,Referenz auf das Smartmeter-Gateway,SG8,RFF,1153,00328,Z14,Smartmeter-Gateway,X,
454,Referenz auf das Smartmeter-Gateway,SG8,RFF,1154,00328,,Identifikation / Nummer des Smartmeter-Gateways,X,,,Referenz auf das Smartmeter-Gateway,SG8,RFF,1154,00328,,Identifikation / Nummer des Smartmeter-Gateways,X,
455,Zählertyp,SG10,,,,,,Muss,,,Zählertyp,SG10,,,,,,Muss,
456,Zählertyp,SG10,CCI,,00329,,,Muss,,,Zählertyp,SG10,CCI,,00329,,,Muss,
457,Zählertyp,SG10,CCI,7037,00329,E13,Zählertyp,X,,,Zählertyp,SG10,CCI,7037,00329,E13,Zählertyp,X,
458,Zählertyp,SG10,CAV,,00330,,,Muss,,,Zählertyp,SG10,CAV,,00330,,,Muss,
459,Zählertyp,SG10,CAV,7111,00330,AHZ,analoger Haushaltszähler (Drehstrom),X,,,Zählertyp,SG10,CAV,7111,00330,AHZ,analoger Haushaltszähler (Drehstrom),X,
460,Zählertyp,SG10,CAV,7111,,WSZ,analoger Wechselstromzähler,X,,,Zählertyp,SG10,CAV,7111,,WSZ,analoger Wechselstromzähler,X,
461,Zählertyp,SG10,CAV,7111,,LAZ,Lastgangzähler,X,,,Zählertyp,SG10,CAV,7111,,LAZ,Lastgangzähler,X,
462,Zählertyp,SG10,CAV,7111,,MAZ,Maximumzähler,X,,,Zählertyp,SG10,CAV,7111,,MAZ,Maximumzähler,X,
463,Zählertyp,SG10,CAV,7111,,MME,moderne Messeinrichtung nach MsbG,X,,,Zählertyp,SG10,CAV,7111,,MME,moderne Messeinrichtung nach MsbG,X,
464,Zählertyp,SG10,CAV,7111,,EHZ,elektronischer Haushaltszähler,X,,,Zählertyp,SG10,CAV,7111,,EHZ,elektronischer Haushaltszähler,X,
465,Zählertyp,SG10,CAV,7111,,IVA,Individuelle Abstimmung (Sonderausstattung),X,,,Zählertyp,SG10,CAV,7111,,IVA,Individuelle Abstimmung (Sonderausstattung),X,
466,Zählertyp,SG10,CAV,7110,00330,Z01,EDL40,X [136],,,Zählertyp,SG10,CAV,7110,00330,Z01,EDL40,X [136],
467,Zählertyp,SG10,CAV,7110,,Z02,EDL21,X [136],,,Zählertyp,SG10,CAV,7110,,Z02,EDL21,X [136],
468,Zählertyp,SG10,CAV,7110,,Z03,sonstiger EHZ,X [136],,,Zählertyp,SG10,CAV,7110,,Z03,sonstiger EHZ,X [136],
469,Zählertyp,SG10,CAV,7110,,Z04,Standard,X [346],,,Zählertyp,SG10,CAV,7110,,Z04,Standard,X [346],
470,Zählertyp,SG10,CAV,7110,,Z05,MeDa-Zähler,X [346],"[136] Wenn SG10 CCI+++E13 (Zählertyp) CAV+EHZ (elektronischer Haushaltszähler) vorhanden
[346] Wenn SG10 CCI+++E13 (Zählertyp) CAV+MME (mME) vorhanden",,Zählertyp,SG10,CAV,7110,,Z05,MeDa-Zähler,X [346],"[136] Wenn SG10 CCI+++E13 (Zählertyp) CAV+EHZ (elektronischer Haushaltszähler) vorhanden
[346] Wenn SG10 CCI+++E13 (Zählertyp) CAV+MME (mME) vorhanden"
471,Identifikation / Nummer des Gerätes,SG10,CAV,,00331,,,Muss,,,Identifikation / Nummer des Gerätes,SG10,CAV,,00331,,,Muss,
472,Identifikation / Nummer des Gerätes,SG10,CAV,7111,00331,Z30,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,SG10,CAV,7111,00331,Z30,Gerätenummer,X,
